17:03:28.318-[DESKTOP-44TL0F9][sys]-- INFO 9544 --- [           main] com.hui.info.InfoApplication             : The following 1 profile is active: "dev"
18:37:35.048-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.cloud.context.scope.GenericScope     : Generating bean factory id from names: [accessorsProvider, apacheHttpClientBuilder, apacheHttpClientFactory, apiDescriptionLookup, apiDescriptionReader, apiDocumentationScanner, apiListingBuilderPluginRegistry, apiListingReader, apiListingReferenceScanner, apiListingScanner, apiListingScannerPluginRegistry, apiModelBuilder, apiModelPropertyPropertyBuilder, apiModelReader, apiModelSpecificationReader, apiModelTypeNameProvider, apiOperationReader, apiResourceController, applicationAvailability, applicationTaskExecutor, asyncLoadBalancerInterceptor, asyncRestTemplateCustomizer, basicErrorController, beanNameHandlerMapping, beanNameViewResolver, blockingLoadBalancerClient, bootstrapApplicationListener.BootstrapMarkerConfiguration, cachingModelDependencyProvider, cachingModelPropertiesProvider, cachingModelProvider, cachingOperationNameGenerator, cachingOperationReader, caffeineWarnLogger, characterEncodingFilter, checkerAspect, cn.hutool.extra.spring.SpringUtil, com.alibaba.cloud.nacos.NacosConfigAutoConfiguration, com.alibaba.cloud.nacos.NacosServiceAutoConfiguration, com.alibaba.cloud.nacos.discovery.NacosDiscoveryAutoConfiguration, com.alibaba.cloud.nacos.discovery.NacosDiscoveryClientConfiguration, com.alibaba.cloud.nacos.registry.NacosServiceRegistryAutoConfiguration, com.baomidou.mybatisplus.autoconfigure.IdentifierGeneratorAutoConfiguration, com.baomidou.mybatisplus.autoconfigure.IdentifierGeneratorAutoConfiguration$InetUtilsAutoConfig, com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration, com.baomidou.mybatisplus.autoconfigure.MybatisPlusLanguageDriverAutoConfiguration, com.hui.common.autoconfigure.mvc.JsonConfig, com.hui.common.autoconfigure.mvc.MvcConfig, com.hui.common.autoconfigure.mvc.ParamCheckerConfig, com.hui.common.autoconfigure.mybatis.MybatisConfig, com.hui.common.redis.CacheService, com.hui.info.InfoApplication#MapperScannerRegistrar#0, com.hui.obs.service.impl.OBSServiceImpl, commonExceptionAdvice, compatibilityModelMapperImpl, compositeCompatibilityVerifier, compositeDiscoveryClient, configurationPropertiesBeans, configurationPropertiesRebinder, connManFactory, connPoolFactory, contentParameterAggregator, conventionErrorViewResolver, dataSource, dataSourceScriptDatabaseInitializer, decimalMinMaxPlugin, default.org.springframework.cloud.loadbalancer.config.BlockingLoadBalancerClientAutoConfiguration.LoadBalancerClientSpecification, default.org.springframework.cloud.loadbalancer.config.LoadBalancerAutoConfiguration.LoadBalancerClientSpecification, defaultLoadBalancerCacheManager, defaultModelDependencyProvider, defaultModelProvider, defaultModelSpecificationProvider, defaultOperationReader, defaultResponseTypeReader, defaultServletHandlerMapping, defaultValidator, defaultViewResolver, defaults, defaultsBindHandlerAdvisor, defaultsProviderPluginRegistry, descriptionResolver, dispatcherServlet, dispatcherServletRegistration, documentationPluginRegistry, documentationPluginsBootstrapper, documentationPluginsManager, employController, employMapper, employServiceImpl, environmentManager, error, errorAttributes, errorPageCustomizer, errorPageRegistrarBeanPostProcessor, examplesMapperImpl, expandedParameterBuilder, expandedParameterBuilderPluginRegistry, expanderMinMax, expanderNotBlank, expanderNotNull, expanderPattern, expanderSize, factoryMethodProvider, fieldProvider, flashMapManager, formContentFilter, geoJsonModule, gridFsTemplate, handlerExceptionResolver, handlerFunctionAdapter, hikariPoolDataSourceMetadataProvider, httpRequestHandlerAdapter, identifierGenerator, imagesController, imagesMapper, imagesServiceImpl, inMemorySwaggerResourcesProvider, inetUtils, inetUtilsProperties, infoApplication, infoController, infoMapper, infoServiceImpl, isNullPlugin, jackson2ObjectMapperBuilderCustomizer, jacksonEnumTypeDeterminer, jacksonGeoModule, jacksonJsonViewProvider, jacksonObjectMapper, jacksonObjectMapperBuilder, jdbcTemplate, jsonComponentModule, jsonIgnorePropertiesModelPlugin, jsonMixinModule, jsonSerializer, keyValueMappingContext, legacyContextRefresher, lettuceClientResources, licenseMapperImpl, lifecycleProcessor, loadBalancedAsyncRestTemplateInitializer, loadBalancedRestTemplateInitializerDeprecated, loadBalancerClientFactory, loadBalancerClientsDefaultsMappingsProvider, loadBalancerInterceptor, loadBalancerRequestFactory, loadBalancerServiceInstanceCookieTransformer, localeCharsetMappingsCustomizer, localeResolver, loggingRebinder, mappingJackson2HttpMessageConverter, mappingMongoConverter, mbeanExporter, mbeanServer, mediaTypeReader, messageConverters, methodResolver, methodValidationPostProcessor, minMaxPlugin, modelAttributeParameterExpander, modelBuilderPluginRegistry, modelMapperImpl, modelNamesRegistryFactoryPluginRegistry, modelPropertyBuilderPluginRegistry, modelSpecificationFactory, modelSpecificationMapperImpl, mongo, mongoClientSettings, mongoCustomConversions, mongoDatabaseFactory, mongoMappingContext, mongoPropertiesCustomizer, mongoTemplate, multipartConfigElement, multipartResolver, mvcContentNegotiationManager, mvcConversionService, mvcHandlerMappingIntrospector, mvcPathMatcher, mvcPatternParser, mvcResourceUrlProvider, mvcUriComponentsContributor, mvcUrlPathHelper, mvcValidator, mvcViewResolver, mybatis-plus-com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties, mybatisPlusInterceptor, nacosAutoServiceRegistration, nacosConfigManager, nacosConfigProperties, nacosContextRefresher, nacosDiscoveryClient, nacosProperties, nacosRefreshHistory, nacosRegistration, nacosServiceDiscovery, nacosServiceManager, nacosServiceRegistry, nacosWatch, namedParameterJdbcTemplate, newsController, newsMapper, newsServiceImpl, notBlankPlugin, notNullPlugin, oasLicenceMapper, oasSecurityMapperImpl, oasVendorExtensionsMapperImpl, objectMapperBeanPropertyNamingStrategy, objectNamingStrategy, okHttpClientBuilder, okHttpClientFactory, openApiControllerWebMvc, openApiModule, openApiOperationAuthReader, openApiOperationTagsReader, openApiParameterBuilder, openApiResponseReader, openApiSchemaPropertyBuilder, operationAuthReader, operationBuilderPluginRegistry, operationDeprecatedReader, operationHiddenReader, operationHttpMethodReader, operationImplicitParameterReader, operationImplicitParametersReader, operationModelsProvider, operationModelsProviderPluginRegistry, operationNicknameIntoUniqueIdReader, operationNotesReader, operationParameterHeadersConditionReader, operationParameterReader, operationParameterRequestConditionReader, operationPathDecorator, operationPositionReader, operationResponseClassReader, operationSummaryReader, operationTagsReader, optimized, org.springframework.aop.config.internalAutoProxyCreator, org.springframework.boot.autoconfigure.AutoConfigurationPackages, org.springframework.boot.autoconfigure.admin.SpringApplicationAdminJmxAutoConfiguration, org.springframework.boot.autoconfigure.aop.AopAutoConfiguration, org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$AspectJAutoProxyingConfiguration, org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$AspectJAutoProxyingConfiguration$CglibAutoProxyConfiguration, org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration, org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration, org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration, org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration, org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration, org.springframework.boot.autoconfigure.data.mongo.MongoDataAutoConfiguration, org.springframework.boot.autoconfigure.data.mongo.MongoDataConfiguration, org.springframework.boot.autoconfigure.data.mongo.MongoDatabaseFactoryConfiguration, org.springframework.boot.autoconfigure.data.mongo.MongoDatabaseFactoryDependentConfiguration, org.springframework.boot.autoconfigure.data.mongo.MongoRepositoriesAutoConfiguration, org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration, org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration, org.springframework.boot.autoconfigure.data.redis.RedisReactiveAutoConfiguration, org.springframework.boot.autoconfigure.data.redis.RedisRepositoriesAutoConfiguration, org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration, org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration, org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration, org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration, org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration, org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration, org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory, org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration, org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration, org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration, org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration, org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration, org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration, org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration, org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari, org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration, org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration$Hikari, org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration, org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$JdbcTransactionManagerConfiguration, org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration, org.springframework.boot.autoconfigure.jdbc.JdbcTemplateConfiguration, org.springframework.boot.autoconfigure.jdbc.NamedParameterJdbcTemplateConfiguration, org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration, org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration, org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration, org.springframework.boot.autoconfigure.mongo.MongoAutoConfiguration, org.springframework.boot.autoconfigure.mongo.MongoAutoConfiguration$MongoClientSettingsConfiguration, org.springframework.boot.autoconfigure.netty.NettyAutoConfiguration, org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration, org.springframework.boot.autoconfigure.sql.init.SqlInitializationAutoConfiguration, org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration, org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration, org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration, org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration, org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration$CglibAutoProxyConfiguration, org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$TransactionTemplateConfiguration, org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration, org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration, org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration, org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration, org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration, org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration, org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat, org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration, org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter, org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration, org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration, org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration, org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration, org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration, org.springframework.boot.context.internalConfigurationPropertiesBinder, org.springframework.boot.context.internalConfigurationPropertiesBinderFactory, org.springframework.boot.context.properties.BoundConfigurationProperties, org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor, org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter, org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurer$DependsOnDatabaseInitializationPostProcessor, org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration, org.springframework.cloud.autoconfigure.LifecycleMvcEndpointAutoConfiguration, org.springframework.cloud.autoconfigure.RefreshAutoConfiguration, org.springframework.cloud.autoconfigure.RefreshAutoConfiguration$RefreshScopeBeanDefinitionEnhancer, org.springframework.cloud.client.CommonsClientAutoConfiguration, org.springframework.cloud.client.ReactiveCommonsClientAutoConfiguration, org.springframework.cloud.client.discovery.composite.CompositeDiscoveryClientAutoConfiguration, org.springframework.cloud.client.discovery.simple.SimpleDiscoveryClientAutoConfiguration, org.springframework.cloud.client.loadbalancer.AsyncLoadBalancerAutoConfiguration, org.springframework.cloud.client.loadbalancer.AsyncLoadBalancerAutoConfiguration$AsyncRestTemplateCustomizerConfig, org.springframework.cloud.client.loadbalancer.AsyncLoadBalancerAutoConfiguration$LoadBalancerInterceptorConfig, org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration, org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$LoadBalancerInterceptorConfig, org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration, org.springframework.cloud.client.serviceregistry.AutoServiceRegistrationAutoConfiguration, org.springframework.cloud.client.serviceregistry.AutoServiceRegistrationConfiguration, org.springframework.cloud.client.serviceregistry.ServiceRegistryAutoConfiguration, org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration, org.springframework.cloud.commons.httpclient.HttpClientConfiguration, org.springframework.cloud.commons.httpclient.HttpClientConfiguration$ApacheHttpClientConfiguration, org.springframework.cloud.commons.httpclient.HttpClientConfiguration$OkHttpClientConfiguration, org.springframework.cloud.commons.util.UtilAutoConfiguration, org.springframework.cloud.configuration.CompatibilityVerifierAutoConfiguration, org.springframework.cloud.loadbalancer.config.BlockingLoadBalancerClientAutoConfiguration, org.springframework.cloud.loadbalancer.config.LoadBalancerAutoConfiguration, org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration, org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$DefaultLoadBalancerCacheManagerConfiguration, org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCacheManagerWarnConfiguration, org.springframework.context.annotation.internalAutowiredAnnotationProcessor, org.springframework.context.annotation.internalCommonAnnotationProcessor, org.springframework.context.annotation.internalConfigurationAnnotationProcessor, org.springframework.context.event.internalEventListenerFactory, org.springframework.context.event.internalEventListenerProcessor, org.springframework.data.mongodb.config.GeoJsonConfiguration, org.springframework.data.web.config.ProjectingArgumentResolverRegistrar, org.springframework.data.web.config.SpringDataJacksonConfiguration, org.springframework.data.web.config.SpringDataWebConfiguration, org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration, org.springframework.transaction.config.internalTransactionAdvisor, org.springframework.transaction.config.internalTransactionalEventListenerFactory, pageableCustomizer, pageableResolver, parameterBuilderPluginRegistry, parameterDataTypeReader, parameterDefaultReader, parameterMapperImpl, parameterMinMax, parameterMultiplesReader, parameterNameReader, parameterNamesModule, parameterNotBlank, parameterNotNull, parameterPattern, parameterRequiredReader, parameterSize, parameterTypeReader, pathDecoratorRegistry, pathMappingDecorator, pathProvider, pathSanitizer, patternPlugin, persistenceExceptionTranslationPostProcessor, platformTransactionManagerCustomizers, preserveErrorControllerTargetClassPostProcessor, projectController, projectMapper, projectServiceImpl, projectingArgumentResolverBeanPostProcessor, propertyDiscriminatorBasedInheritancePlugin, propertyMapperImpl, propertySourcesPlaceholderConfigurer, queryStringUriTemplateDecorator, reactiveRedisTemplate, reactiveStringRedisTemplate, redisConnectionFactory, redisConverter, redisCustomConversions, redisKeyValueAdapter, redisKeyValueTemplate, redisReferenceResolver, redisTemplate, refreshEventListener, refreshScope, requestContextFilter, requestIdFilter, requestMappingHandlerAdapter, requestMappingHandlerMapping, requestParameterMapperImpl, resourceGroupCache, resourceHandlerMapping, responseBuilderPluginRegistry, responseMessagesReader, restTemplateBuilder, restTemplateBuilderConfigurer, restTemplateCustomizer, routerFunctionMapping, scheduledBeanLazyInitializationExcludeFilter, schemaMapperImpl, schemaPluginsManager, securityMapperImpl, securitySchemeMapperImpl, server-org.springframework.boot.autoconfigure.web.ServerProperties, serviceModelToOpenApiMapperImpl, serviceModelToSwagger2MapperImpl, servletWebServerFactoryCustomizer, simpleControllerHandlerAdapter, simpleDiscoveryClient, simpleDiscoveryProperties, sizePlugin, sortCustomizer, sortResolver, spring.cloud.compatibility-verifier-org.springframework.cloud.configuration.CompatibilityVerifierProperties, spring.cloud.loadbalancer-org.springframework.cloud.client.loadbalancer.LoadBalancerClientsProperties, spring.cloud.loadbalancer.cache-org.springframework.cloud.loadbalancer.cache.LoadBalancerCacheProperties, spring.cloud.refresh-org.springframework.cloud.autoconfigure.RefreshAutoConfiguration$RefreshProperties, spring.cloud.service-registry.auto-registration-org.springframework.cloud.client.serviceregistry.AutoServiceRegistrationProperties, spring.data.mongodb-org.springframework.boot.autoconfigure.mongo.MongoProperties, spring.data.web-org.springframework.boot.autoconfigure.data.web.SpringDataWebProperties, spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties, spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties, spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties, spring.jdbc-org.springframework.boot.autoconfigure.jdbc.JdbcProperties, spring.jmx-org.springframework.boot.autoconfigure.jmx.JmxProperties, spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties, spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties, spring.netty-org.springframework.boot.autoconfigure.netty.NettyProperties, spring.redis-org.springframework.boot.autoconfigure.data.redis.RedisProperties, spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties, spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties, spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties, spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties, spring.transaction-org.springframework.boot.autoconfigure.transaction.TransactionProperties, spring.web-org.springframework.boot.autoconfigure.web.WebProperties, springApplicationAdminRegistrar, springBootVersionVerifier, springfox.bean.validators.configuration.BeanValidatorPluginsConfiguration, springfox.boot.starter.autoconfigure.OpenApiAutoConfiguration, springfox.boot.starter.autoconfigure.SwaggerUiWebMvcConfiguration, springfox.documentation-springfox.boot.starter.autoconfigure.SpringfoxConfigurationProperties, springfox.documentation.oas.configuration.OpenApiDocumentationConfiguration, springfox.documentation.oas.configuration.OpenApiMappingConfiguration, springfox.documentation.oas.configuration.OpenApiWebMvcConfiguration, springfox.documentation.schema.configuration.ModelsConfiguration, springfox.documentation.spring.web.SpringfoxWebConfiguration, springfox.documentation.spring.web.SpringfoxWebMvcConfiguration, springfox.documentation.swagger.configuration.SwaggerCommonConfiguration, springfox.documentation.swagger2.configuration.Swagger2DocumentationConfiguration, springfox.documentation.swagger2.configuration.Swagger2WebMvcConfiguration, sqlSessionFactory, sqlSessionTemplate, standardJacksonObjectMapperBuilderCustomizer, stringHttpMessageConverter, stringRedisTemplate, styleEnumMapperImpl, swagger2ControllerWebMvc, swagger2Module, swaggerApiListingReader, swaggerExpandedParameterBuilder, swaggerMediaTypeReader, swaggerOperationModelsProvider, swaggerOperationResponseClassReader, swaggerOperationTagsReader, swaggerParameterDescriptionReader, swaggerResponseMessageReader, swaggerUiConfigurer, syntheticModelProviderPluginRegistry, taskExecutorBuilder, taskSchedulerBuilder, teamsController, teamsMapper, teamsServiceImpl, themeResolver, tomcatServletWebServerFactory, tomcatServletWebServerFactoryCustomizer, tomcatWebServerFactoryCustomizer, transactionAttributeSource, transactionInterceptor, transactionManager, transactionTemplate, typeNameExtractor, typeNameProviderPluginRegistry, typeResolver, vendorExtensionsMapperImpl, vendorExtensionsReader, viewControllerHandlerMapping, viewNameTranslator, viewProviderPluginRegistry, viewResolver, webMvcObjectMapperConfigurer, webMvcOpenApiTransformationFilterRegistry, webMvcOpenApiTransformer, webMvcRequestHandlerProvider, webMvcSwaggerTransformationFilterRegistry, webMvcSwaggerTransformer, webServerFactoryCustomizerBeanPostProcessor, websocketServletWebServerCustomizer, welcomePageHandlerMapping, wrapperResponseBodyAdvice, wrapperResponseMessageConverter, xForwarderHeadersTransformer, zoneConfig]
18:37:35.049-[DESKTOP-44TL0F9][sys]-- INFO 17568 --- [           main] o.s.cloud.context.scope.GenericScope     : BeanFactory id=7045577c-c790-3730-b698-a5e6076206ec
18:37:35.051-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurer$DependsOnDatabaseInitializationPostProcessor'
18:37:35.088-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
18:37:35.088-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
18:37:35.089-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'cn.hutool.extra.spring.SpringUtil'
18:37:35.090-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
18:37:35.090-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionalEventListenerFactory'
18:37:35.091-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
18:37:35.092-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
18:37:35.092-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
18:37:35.092-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
18:37:35.092-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinderFactory'
18:37:35.093-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'methodValidationPostProcessor'
18:37:35.105-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'methodValidationPostProcessor' via factory method to bean named 'environment'
18:37:35.106-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter'
18:37:35.112-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
18:37:35.140-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
18:37:35.141-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
18:37:35.143-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
18:37:35.143-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
18:37:35.143-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor'
18:37:35.145-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
18:37:35.145-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
18:37:35.163-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] .s.a.a.a.ReflectiveAspectJAdvisorFactory : Found AspectJ method: public void com.hui.common.autoconfigure.mvc.aspects.CheckerAspect.before(org.aspectj.lang.JoinPoint,com.hui.common.validate.annotations.ParamChecker)
18:37:35.280-[DESKTOP-44TL0F9][sys]--DEBUG 17568 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionAttributeSource'
